duplicate_group,n,n_classes,n_splits,classes,splits
2180,1,1,1,Pneumonia,train_source
2181,1,1,1,Pneumonia,train_source
2182,1,1,1,Pneumonia,train_source
2183,1,1,1,Pneumonia,train_source
2184,1,1,1,Pneumonia,train_source
2185,1,1,1,Pneumonia,train_source
2186,1,1,1,Pneumonia,train_source
2187,1,1,1,Pneumonia,train_source
2188,1,1,1,Pneumonia,train_source
2189,1,1,1,Pneumonia,train_source
2190,1,1,1,Pneumonia,train_source
2191,1,1,1,Pneumonia,train_source
2192,1,1,1,Pneumonia,train_source
2193,1,1,1,Pneumonia,train_source
2194,1,1,1,Pneumonia,train_source
2195,1,1,1,Pneumonia,train_source
2196,1,1,1,Pneumonia,train_source
2197,1,1,1,Pneumonia,train_source
2198,1,1,1,Pneumonia,train_source
2199,1,1,1,Pneumonia,train_source
2200,1,1,1,Pneumonia,train_source
2201,1,1,1,Pneumonia,train_source
2202,1,1,1,Pneumonia,train_source
2203,1,1,1,Pneumonia,train_source
2204,2,1,1,Pneumonia,train_source
2205,1,1,1,Pneumonia,train_source
2206,1,1,1,Pneumonia,train_source
2207,1,1,1,Pneumonia,train_source
2208,1,1,1,Pneumonia,train_source
2209,1,1,1,Pneumonia,train_source
2210,1,1,1,Pneumonia,train_source
2211,1,1,1,Pneumonia,train_source
2212,1,1,1,Pneumonia,train_source
2213,1,1,1,Pneumonia,train_source
2214,1,1,1,Pneumonia,train_source
2215,1,1,1,Pneumonia,train_source
2216,1,1,1,Pneumonia,train_source
2217,1,1,1,Pneumonia,train_source
2218,1,1,1,Pneumonia,train_source
2219,1,1,1,Pneumonia,train_source
2220,1,1,1,Pneumonia,train_source
2221,1,1,1,Pneumonia,train_source
2222,1,1,1,Pneumonia,train_source
2223,1,1,1,Pneumonia,train_source
2224,1,1,1,Pneumonia,train_source
2225,2,1,1,Pneumonia,train_source
2226,1,1,1,Pneumonia,train_source
2227,1,1,1,Pneumonia,train_source
2228,1,1,1,Pneumonia,train_source
2229,1,1,1,Pneumonia,train_source
2230,1,1,1,Pneumonia,train_source
2231,1,1,1,Pneumonia,train_source
2232,1,1,1,Pneumonia,train_source
2233,1,1,1,Pneumonia,train_source
2234,2,1,1,Pneumonia,train_source
2235,1,1,1,Pneumonia,train_source
2236,1,1,1,Pneumonia,train_source
2237,1,1,1,Pneumonia,train_source
2238,1,1,1,Pneumonia,train_source
2239,1,1,1,Pneumonia,train_source
2240,1,1,1,Pneumonia,train_source
2241,1,1,1,Pneumonia,train_source
2242,1,1,1,Pneumonia,train_source
2243,1,1,1,Pneumonia,train_source
2244,1,1,1,Pneumonia,train_source
2245,1,1,1,Pneumonia,train_source
2246,1,1,1,Pneumonia,train_source
2247,1,1,1,Pneumonia,train_source
2248,1,1,1,Pneumonia,train_source
2249,1,1,1,Pneumonia,train_source
2250,1,1,1,Pneumonia,train_source
2251,1,1,1,Pneumonia,train_source
2252,1,1,1,Pneumonia,train_source
2253,1,1,1,Pneumonia,train_source
2254,1,1,1,Pneumonia,train_source
2255,1,1,1,Pneumonia,train_source
2256,1,1,1,Pneumonia,train_source
2257,1,1,1,Pneumonia,train_source
2258,1,1,1,Pneumonia,train_source
2259,1,1,1,Pneumonia,train_source
2260,1,1,1,Pneumonia,train_source
2261,1,1,1,Pneumonia,train_source
2262,1,1,1,Pneumonia,train_source
2263,1,1,1,Pneumonia,train_source
2264,1,1,1,Pneumonia,train_source
2265,1,1,1,Pneumonia,train_source
2266,1,1,1,Pneumonia,train_source
2267,1,1,1,Pneumonia,train_source
2268,1,1,1,Pneumonia,train_source
2269,1,1,1,Pneumonia,train_source
2270,1,1,1,Pneumonia,train_source
2271,1,1,1,Pneumonia,train_source
2272,1,1,1,Pneumonia,train_source
2273,1,1,1,Pneumonia,train_source
2274,1,1,1,Pneumonia,train_source
2275,1,1,1,Pneumonia,train_source
2276,1,1,1,Pneumonia,train_source
2277,1,1,1,Pneumonia,train_source
2278,1,1,1,Pneumonia,train_source
2279,1,1,1,Pneumonia,train_source
2280,1,1,1,Pneumonia,train_source
2281,1,1,1,Pneumonia,train_source
2282,1,1,1,Pneumonia,train_source
2283,1,1,1,Pneumonia,train_source
2284,1,1,1,Pneumonia,train_source
2285,1,1,1,Pneumonia,train_source
2286,1,1,1,Pneumonia,train_source
2287,1,1,1,Pneumonia,train_source
2288,1,1,1,Pneumonia,train_source
2289,1,1,1,Pneumonia,train_source
2290,1,1,1,Pneumonia,train_source
2291,1,1,1,Pneumonia,train_source
2292,1,1,1,Pneumonia,train_source
2293,1,1,1,Pneumonia,train_source
2294,1,1,1,Pneumonia,train_source
2295,1,1,1,Pneumonia,train_source
2296,1,1,1,Pneumonia,train_source
2297,1,1,1,Pneumonia,train_source
2298,1,1,1,Pneumonia,train_source
2299,1,1,1,Pneumonia,train_source
2300,1,1,1,Pneumonia,train_source
2301,1,1,1,Pneumonia,train_source
2302,1,1,1,Pneumonia,train_source
2303,1,1,1,Pneumonia,train_source
2304,1,1,1,Pneumonia,train_source
2305,1,1,1,Pneumonia,train_source
2306,1,1,1,Pneumonia,train_source
2307,1,1,1,Pneumonia,train_source
2308,1,1,1,Pneumonia,train_source
2309,1,1,1,Pneumonia,train_source
2310,1,1,1,Pneumonia,train_source
2311,1,1,1,Pneumonia,train_source
2312,1,1,1,Pneumonia,train_source
2313,1,1,1,Pneumonia,train_source
2314,1,1,1,Pneumonia,train_source
2315,1,1,1,Pneumonia,train_source
2316,1,1,1,Pneumonia,train_source
2317,1,1,1,Pneumonia,train_source
2318,1,1,1,Pneumonia,train_source
2319,1,1,1,Pneumonia,train_source
2320,1,1,1,Pneumonia,train_source
2321,1,1,1,Pneumonia,train_source
2322,1,1,1,Pneumonia,train_source
2323,1,1,1,Pneumonia,train_source
2324,1,1,1,Pneumonia,train_source
2325,1,1,1,Pneumonia,train_source
2326,1,1,1,Pneumonia,train_source
2327,1,1,1,Pneumonia,train_source
2328,1,1,1,Pneumonia,train_source
2329,1,1,1,Pneumonia,train_source
2330,1,1,1,Pneumonia,train_source
2331,1,1,1,Pneumonia,train_source
2332,1,1,1,Pneumonia,train_source
2333,1,1,1,Pneumonia,train_source
2334,1,1,1,Pneumonia,train_source
2335,1,1,1,Pneumonia,train_source
2336,1,1,1,Pneumonia,train_source
2337,1,1,1,Pneumonia,train_source
2338,1,1,1,Pneumonia,train_source
2339,1,1,1,Pneumonia,train_source
2340,1,1,1,Pneumonia,train_source
2341,1,1,1,Pneumonia,train_source
2342,1,1,1,Pneumonia,train_source
2343,1,1,1,Pneumonia,train_source
2344,1,1,1,Pneumonia,train_source
2345,1,1,1,Pneumonia,train_source
2346,1,1,1,Pneumonia,train_source
2347,1,1,1,Pneumonia,train_source
2348,1,1,1,Pneumonia,train_source
2349,1,1,1,Pneumonia,train_source
2350,1,1,1,Pneumonia,train_source
2351,1,1,1,Pneumonia,train_source
2352,1,1,1,Pneumonia,train_source
2353,1,1,1,Pneumonia,train_source
2354,1,1,1,Pneumonia,train_source
2355,1,1,1,Pneumonia,train_source
2356,1,1,1,Pneumonia,train_source
2357,1,1,1,Pneumonia,train_source
2358,1,1,1,Pneumonia,train_source
2359,1,1,1,Pneumonia,train_source
2360,1,1,1,Pneumonia,train_source
2361,1,1,1,Pneumonia,train_source
2362,1,1,1,Pneumonia,train_source
2363,1,1,1,Pneumonia,train_source
2364,1,1,1,Pneumonia,train_source
2365,1,1,1,Pneumonia,train_source
2366,1,1,1,Pneumonia,train_source
2367,1,1,1,Pneumonia,train_source
2368,1,1,1,Pneumonia,train_source
2369,1,1,1,Pneumonia,train_source
2370,1,1,1,Pneumonia,train_source
2371,1,1,1,Pneumonia,train_source
2372,1,1,1,Pneumonia,train_source
2373,1,1,1,Pneumonia,train_source
2374,1,1,1,Pneumonia,train_source
2375,1,1,1,Pneumonia,train_source
2376,1,1,1,Pneumonia,train_source
2377,1,1,1,Pneumonia,train_source
2378,1,1,1,Pneumonia,train_source
2379,1,1,1,Pneumonia,train_source
2380,1,1,1,Pneumonia,train_source
2381,1,1,1,Pneumonia,train_source
2382,1,1,1,Pneumonia,train_source
2383,1,1,1,Pneumonia,train_source
2384,1,1,1,Pneumonia,train_source
2385,1,1,1,Pneumonia,train_source
2386,1,1,1,Pneumonia,train_source
2387,1,1,1,Pneumonia,train_source
2388,1,1,1,Pneumonia,train_source
2389,1,1,1,Pneumonia,train_source
2390,1,1,1,Pneumonia,train_source
2391,1,1,1,Pneumonia,train_source
2392,1,1,1,Pneumonia,train_source
2393,1,1,1,Pneumonia,train_source
2394,1,1,1,Pneumonia,train_source
2395,1,1,1,Pneumonia,train_source
2396,1,1,1,Pneumonia,train_source
2397,1,1,1,Pneumonia,train_source
2398,1,1,1,Pneumonia,train_source
2399,1,1,1,Pneumonia,train_source
2400,1,1,1,Pneumonia,train_source
2401,1,1,1,Pneumonia,train_source
2402,1,1,1,Pneumonia,train_source
2403,1,1,1,Pneumonia,train_source
2404,1,1,1,Pneumonia,train_source
2405,1,1,1,Pneumonia,train_source
2406,1,1,1,Pneumonia,train_source
2407,1,1,1,Pneumonia,train_source
2408,1,1,1,Pneumonia,train_source
2409,1,1,1,Pneumonia,train_source
2410,1,1,1,Pneumonia,train_source
2411,1,1,1,Pneumonia,train_source
2412,1,1,1,Pneumonia,train_source
2413,1,1,1,Pneumonia,train_source
2414,1,1,1,Pneumonia,train_source
2415,1,1,1,Pneumonia,train_source
2416,1,1,1,Pneumonia,train_source
2417,1,1,1,Pneumonia,train_source
2418,1,1,1,Pneumonia,train_source
2419,1,1,1,Pneumonia,train_source
2420,1,1,1,Pneumonia,train_source
2421,1,1,1,Pneumonia,train_source
2422,1,1,1,Pneumonia,train_source
2423,1,1,1,Pneumonia,train_source
2424,1,1,1,Pneumonia,train_source
2425,1,1,1,Pneumonia,train_source
2426,1,1,1,Pneumonia,train_source
2427,1,1,1,Pneumonia,train_source
2428,1,1,1,Pneumonia,train_source
2429,1,1,1,Pneumonia,train_source
2430,1,1,1,Pneumonia,train_source
2431,1,1,1,Pneumonia,train_source
2432,1,1,1,Pneumonia,train_source
2433,1,1,1,Pneumonia,train_source
2434,1,1,1,Pneumonia,train_source
2435,1,1,1,Pneumonia,train_source
2436,1,1,1,Pneumonia,train_source
2437,1,1,1,Pneumonia,train_source
2438,1,1,1,Pneumonia,train_source
2439,1,1,1,Pneumonia,train_source
2440,1,1,1,Pneumonia,train_source
2441,1,1,1,Pneumonia,train_source
2442,1,1,1,Pneumonia,train_source
2443,1,1,1,Pneumonia,train_source
2444,1,1,1,Pneumonia,train_source
2445,1,1,1,Pneumonia,train_source
2446,1,1,1,Pneumonia,train_source
2447,1,1,1,Pneumonia,train_source
2448,1,1,1,Pneumonia,train_source
2449,1,1,1,Pneumonia,train_source
2450,1,1,1,Pneumonia,train_source
2451,1,1,1,Pneumonia,train_source
2452,1,1,1,Pneumonia,train_source
2453,1,1,1,Pneumonia,train_source
2454,1,1,1,Pneumonia,train_source
2455,1,1,1,Pneumonia,train_source
2456,1,1,1,Pneumonia,train_source
2457,1,1,1,Pneumonia,train_source
2458,1,1,1,Pneumonia,train_source
2459,1,1,1,Pneumonia,train_source
2460,1,1,1,Pneumonia,train_source
2461,1,1,1,Pneumonia,train_source
2462,1,1,1,Pneumonia,train_source
2463,1,1,1,Pneumonia,train_source
2464,1,1,1,Pneumonia,train_source
2465,1,1,1,Pneumonia,train_source
2466,1,1,1,Pneumonia,train_source
2467,1,1,1,Pneumonia,train_source
2468,1,1,1,Pneumonia,train_source
2469,1,1,1,Pneumonia,train_source
2470,1,1,1,Pneumonia,train_source
2471,1,1,1,Pneumonia,train_source
2472,1,1,1,Pneumonia,train_source
2473,1,1,1,Pneumonia,train_source
2474,1,1,1,Pneumonia,train_source
2475,1,1,1,Pneumonia,train_source
2476,1,1,1,Pneumonia,train_source
2477,1,1,1,Pneumonia,train_source
2478,1,1,1,Pneumonia,train_source
2479,1,1,1,Pneumonia,train_source
2480,1,1,1,Pneumonia,train_source
2481,1,1,1,Pneumonia,train_source
2482,1,1,1,Pneumonia,train_source
2483,1,1,1,Pneumonia,train_source
2484,1,1,1,Pneumonia,train_source
2485,1,1,1,Pneumonia,train_source
2486,1,1,1,Pneumonia,train_source
2487,1,1,1,Pneumonia,train_source
2488,1,1,1,Pneumonia,train_source
2489,1,1,1,Pneumonia,train_source
2490,1,1,1,Pneumonia,train_source
2491,1,1,1,Pneumonia,train_source
2492,1,1,1,Pneumonia,train_source
2493,1,1,1,Pneumonia,train_source
2494,1,1,1,Pneumonia,train_source
2495,1,1,1,Pneumonia,train_source
2496,1,1,1,Pneumonia,train_source
2497,1,1,1,Pneumonia,train_source
2498,1,1,1,Pneumonia,train_source
2499,1,1,1,Pneumonia,train_source
2500,1,1,1,Pneumonia,train_source
2501,1,1,1,Pneumonia,train_source
2502,1,1,1,Pneumonia,train_source
2503,1,1,1,Pneumonia,train_source
2504,1,1,1,Pneumonia,train_source
2505,1,1,1,Pneumonia,train_source
2506,1,1,1,Pneumonia,train_source
2507,1,1,1,Pneumonia,train_source
2508,1,1,1,Pneumonia,train_source
2509,1,1,1,Pneumonia,train_source
2510,1,1,1,Pneumonia,train_source
2511,1,1,1,Pneumonia,train_source
2512,1,1,1,Pneumonia,train_source
2513,1,1,1,Pneumonia,train_source
2514,1,1,1,Pneumonia,train_source
2515,1,1,1,Pneumonia,train_source
2516,1,1,1,Pneumonia,train_source
2517,1,1,1,Pneumonia,train_source
2518,1,1,1,Pneumonia,train_source
2519,1,1,1,Pneumonia,train_source
2520,1,1,1,Pneumonia,train_source
2521,1,1,1,Pneumonia,train_source
2522,1,1,1,Pneumonia,train_source
2523,1,1,1,Pneumonia,train_source
2524,1,1,1,Pneumonia,train_source
2525,1,1,1,Pneumonia,train_source
2526,1,1,1,Pneumonia,train_source
2527,1,1,1,Pneumonia,train_source
2528,1,1,1,Pneumonia,train_source
2529,1,1,1,Pneumonia,train_source
2530,1,1,1,Pneumonia,train_source
2531,1,1,1,Pneumonia,train_source
2532,1,1,1,Pneumonia,train_source
2533,1,1,1,Pneumonia,train_source
2534,1,1,1,Pneumonia,train_source
2535,1,1,1,Pneumonia,train_source
2536,1,1,1,Pneumonia,train_source
2537,1,1,1,Pneumonia,train_source
2538,1,1,1,Pneumonia,train_source
2539,1,1,1,Pneumonia,train_source
2540,1,1,1,Pneumonia,train_source
2541,1,1,1,Pneumonia,train_source
2542,1,1,1,Pneumonia,train_source
2543,1,1,1,Pneumonia,train_source
2544,1,1,1,Pneumonia,train_source
2545,1,1,1,Pneumonia,train_source
2546,1,1,1,Pneumonia,train_source
2547,1,1,1,Pneumonia,train_source
2548,1,1,1,Pneumonia,train_source
2549,1,1,1,Pneumonia,train_source
2550,1,1,1,Pneumonia,train_source
2551,1,1,1,Pneumonia,train_source
2552,1,1,1,Pneumonia,train_source
2553,1,1,1,Pneumonia,train_source
2554,1,1,1,Pneumonia,train_source
2555,1,1,1,Pneumonia,train_source
2556,1,1,1,Pneumonia,train_source
2557,1,1,1,Pneumonia,train_source
2558,1,1,1,Pneumonia,train_source
2559,1,1,1,Pneumonia,train_source
2560,1,1,1,Pneumonia,train_source
2561,1,1,1,Pneumonia,train_source
2562,1,1,1,Pneumonia,train_source
2563,1,1,1,Pneumonia,train_source
2564,1,1,1,Pneumonia,train_source
2565,1,1,1,Pneumonia,train_source
2566,1,1,1,Pneumonia,train_source
2567,1,1,1,Pneumonia,train_source
2568,1,1,1,Pneumonia,train_source
2569,1,1,1,Pneumonia,train_source
2570,1,1,1,Pneumonia,train_source
2571,1,1,1,Pneumonia,train_source
2572,1,1,1,Pneumonia,train_source
2573,1,1,1,Pneumonia,train_source
2574,1,1,1,Pneumonia,train_source
2575,1,1,1,Pneumonia,train_source
2576,1,1,1,Pneumonia,train_source
2577,1,1,1,Pneumonia,train_source
2578,1,1,1,Pneumonia,train_source
2579,1,1,1,Pneumonia,train_source
2580,1,1,1,Pneumonia,train_source
2581,1,1,1,Pneumonia,train_source
2582,1,1,1,Pneumonia,train_source
2583,1,1,1,Pneumonia,train_source
2584,1,1,1,Pneumonia,train_source
2585,1,1,1,Pneumonia,train_source
2586,1,1,1,Pneumonia,train_source
2587,1,1,1,Pneumonia,train_source
2588,1,1,1,Pneumonia,train_source
2589,1,1,1,Pneumonia,train_source
2590,1,1,1,Pneumonia,train_source
2591,1,1,1,Pneumonia,train_source
2592,1,1,1,Pneumonia,train_source
2593,1,1,1,Pneumonia,train_source
2594,1,1,1,Pneumonia,train_source
2595,1,1,1,Pneumonia,train_source
2596,1,1,1,Pneumonia,train_source
2597,1,1,1,Pneumonia,train_source
2598,1,1,1,Pneumonia,train_source
2599,1,1,1,Pneumonia,train_source
2600,1,1,1,Pneumonia,train_source
2601,1,1,1,Pneumonia,train_source
2602,1,1,1,Pneumonia,train_source
2603,1,1,1,Pneumonia,train_source
2604,1,1,1,Pneumonia,train_source
2605,1,1,1,Pneumonia,train_source
2606,1,1,1,Pneumonia,train_source
2607,1,1,1,Pneumonia,train_source
2608,1,1,1,Pneumonia,train_source
2609,1,1,1,Pneumonia,train_source
2610,1,1,1,Pneumonia,train_source
2611,1,1,1,Pneumonia,train_source
2612,1,1,1,Pneumonia,train_source
2613,1,1,1,Pneumonia,train_source
2614,1,1,1,Pneumonia,train_source
2615,1,1,1,Pneumonia,train_source
2616,1,1,1,Pneumonia,train_source
2617,1,1,1,Pneumonia,train_source
2618,1,1,1,Pneumonia,train_source
2619,1,1,1,Pneumonia,train_source
2620,1,1,1,Pneumonia,train_source
2621,1,1,1,Pneumonia,train_source
2622,1,1,1,Pneumonia,train_source
2623,1,1,1,Pneumonia,train_source
2624,1,1,1,Pneumonia,train_source
2625,1,1,1,Pneumonia,train_source
2626,1,1,1,Pneumonia,train_source
2627,1,1,1,Pneumonia,train_source
2628,1,1,1,Pneumonia,train_source
2629,1,1,1,Pneumonia,train_source
2630,1,1,1,Pneumonia,train_source
2631,1,1,1,Pneumonia,train_source
2632,1,1,1,Pneumonia,train_source
2633,1,1,1,Pneumonia,train_source
2634,1,1,1,Pneumonia,train_source
2635,1,1,1,Pneumonia,train_source
2636,1,1,1,Pneumonia,train_source
2637,1,1,1,Pneumonia,train_source
2638,1,1,1,Pneumonia,train_source
2639,1,1,1,Pneumonia,train_source
2640,1,1,1,Pneumonia,train_source
2641,1,1,1,Pneumonia,train_source
2642,1,1,1,Pneumonia,train_source
2643,1,1,1,Pneumonia,train_source
2644,1,1,1,Pneumonia,train_source
2645,1,1,1,Pneumonia,train_source
2646,1,1,1,Pneumonia,train_source
2647,1,1,1,Pneumonia,train_source
2648,1,1,1,Pneumonia,train_source
2649,1,1,1,Pneumonia,train_source
2650,1,1,1,Pneumonia,train_source
2651,1,1,1,Pneumonia,train_source
2652,1,1,1,Pneumonia,train_source
2653,1,1,1,Pneumonia,train_source
2654,1,1,1,Pneumonia,train_source
2655,1,1,1,Pneumonia,train_source
2656,1,1,1,Pneumonia,train_source
2657,1,1,1,Pneumonia,train_source
2658,1,1,1,Pneumonia,train_source
2659,1,1,1,Pneumonia,train_source
2660,1,1,1,Pneumonia,train_source
2661,1,1,1,Pneumonia,train_source
2662,1,1,1,Pneumonia,train_source
2663,1,1,1,Pneumonia,train_source
2664,1,1,1,Pneumonia,train_source
2665,1,1,1,Pneumonia,train_source
2666,1,1,1,Pneumonia,train_source
2667,1,1,1,Pneumonia,train_source
2668,1,1,1,Pneumonia,train_source
2669,1,1,1,Pneumonia,train_source
2670,1,1,1,Pneumonia,train_source
2671,1,1,1,Pneumonia,train_source
2672,1,1,1,Pneumonia,train_source
2673,1,1,1,Pneumonia,train_source
2674,1,1,1,Pneumonia,train_source
2675,1,1,1,Pneumonia,train_source
2676,1,1,1,Pneumonia,train_source
2677,1,1,1,Pneumonia,train_source
2678,1,1,1,Pneumonia,train_source
2679,1,1,1,Pneumonia,train_source
2680,1,1,1,Pneumonia,train_source
2681,1,1,1,Pneumonia,train_source
2682,1,1,1,Pneumonia,train_source
2683,2,1,1,Pneumonia,train_source
2684,1,1,1,Pneumonia,train_source
2685,1,1,1,Pneumonia,train_source
2686,1,1,1,Pneumonia,train_source
2687,1,1,1,Pneumonia,train_source
2688,1,1,1,Pneumonia,train_source
2689,1,1,1,Pneumonia,train_source
2690,1,1,1,Pneumonia,train_source
2691,1,1,1,Pneumonia,train_source
2692,1,1,1,Pneumonia,train_source
2693,1,1,1,Pneumonia,train_source
2694,1,1,1,Pneumonia,train_source
2695,2,1,1,Pneumonia,train_source
2696,1,1,1,Pneumonia,train_source
2697,1,1,1,Pneumonia,train_source
2698,1,1,1,Pneumonia,train_source
2699,1,1,1,Pneumonia,train_source
2700,1,1,1,Pneumonia,train_source
2701,3,1,1,Pneumonia,train_source
2702,1,1,1,Pneumonia,train_source
2703,1,1,1,Pneumonia,train_source
2704,1,1,1,Pneumonia,train_source
2705,1,1,1,Pneumonia,train_source
2706,1,1,1,Pneumonia,train_source
2707,1,1,1,Pneumonia,train_source
2708,1,1,1,Pneumonia,train_source
2709,1,1,1,Pneumonia,train_source
2710,1,1,1,Pneumonia,train_source
2711,1,1,1,Pneumonia,train_source
2712,1,1,1,Pneumonia,train_source
2713,1,1,1,Pneumonia,train_source
2714,1,1,1,Pneumonia,train_source
2715,1,1,1,Pneumonia,train_source
2716,1,1,1,Pneumonia,train_source
2717,1,1,1,Pneumonia,train_source
2718,1,1,1,Pneumonia,train_source
2719,1,1,1,Pneumonia,train_source
2720,1,1,1,Pneumonia,train_source
2721,1,1,1,Pneumonia,train_source
2722,1,1,1,Pneumonia,train_source
2723,1,1,1,Pneumonia,train_source
2724,1,1,1,Pneumonia,train_source
2725,1,1,1,Pneumonia,train_source
2726,1,1,1,Pneumonia,train_source
2727,1,1,1,Pneumonia,train_source
2728,1,1,1,Pneumonia,train_source
2729,1,1,1,Pneumonia,train_source
2730,1,1,1,Pneumonia,train_source
2731,2,1,1,Pneumonia,train_source
2732,2,1,1,Pneumonia,train_source
2733,2,1,1,Pneumonia,train_source
2734,1,1,1,Pneumonia,train_source
2735,1,1,1,Pneumonia,train_source
2736,1,1,1,Pneumonia,train_source
2737,1,1,1,Pneumonia,train_source
2738,1,1,1,Pneumonia,train_source
2739,1,1,1,Pneumonia,train_source
2740,1,1,1,Pneumonia,train_source
2741,1,1,1,Pneumonia,train_source
2742,1,1,1,Pneumonia,train_source
2743,1,1,1,Pneumonia,train_source
2744,1,1,1,Pneumonia,train_source
2745,1,1,1,Pneumonia,train_source
2746,1,1,1,Pneumonia,train_source
2747,1,1,1,Pneumonia,train_source
2748,1,1,1,Pneumonia,train_source
2749,1,1,1,Pneumonia,train_source
2750,1,1,1,Pneumonia,train_source
2751,1,1,1,Pneumonia,train_source
2752,1,1,1,Pneumonia,train_source
2753,1,1,1,Pneumonia,train_source
2754,1,1,1,Pneumonia,train_source
2755,1,1,1,Pneumonia,train_source
2756,1,1,1,Pneumonia,train_source
2757,1,1,1,Pneumonia,train_source
2758,1,1,1,Pneumonia,train_source
2759,1,1,1,Pneumonia,train_source
2760,1,1,1,Pneumonia,train_source
2761,1,1,1,Pneumonia,train_source
2762,1,1,1,Pneumonia,train_source
2763,1,1,1,Pneumonia,train_source
2764,1,1,1,Pneumonia,train_source
2765,1,1,1,Pneumonia,train_source
2766,1,1,1,Pneumonia,train_source
2767,1,1,1,Pneumonia,train_source
2768,1,1,1,Pneumonia,train_source
2769,1,1,1,Pneumonia,train_source
2770,1,1,1,Pneumonia,train_source
2771,1,1,1,Pneumonia,train_source
2772,1,1,1,Pneumonia,train_source
2773,1,1,1,Pneumonia,train_source
2774,1,1,1,Pneumonia,train_source
2775,1,1,1,Pneumonia,train_source
2776,1,1,1,Pneumonia,train_source
2777,1,1,1,Pneumonia,train_source
2778,1,1,1,Pneumonia,train_source
2779,1,1,1,Pneumonia,train_source
2780,1,1,1,Pneumonia,train_source
2781,1,1,1,Pneumonia,train_source
2782,1,1,1,Pneumonia,train_source
2783,1,1,1,Pneumonia,train_source
2784,1,1,1,Pneumonia,train_source
2785,1,1,1,Pneumonia,train_source
2786,1,1,1,Pneumonia,train_source
2787,1,1,1,Pneumonia,train_source
2788,1,1,1,Pneumonia,train_source
2789,1,1,1,Pneumonia,train_source
2790,1,1,1,Pneumonia,train_source
2791,1,1,1,Pneumonia,train_source
2792,1,1,1,Pneumonia,train_source
2793,1,1,1,Pneumonia,train_source
2794,1,1,1,Pneumonia,train_source
2795,1,1,1,Pneumonia,train_source
2796,1,1,1,Pneumonia,train_source
2797,1,1,1,Pneumonia,train_source
2798,1,1,1,Pneumonia,train_source
2799,1,1,1,Pneumonia,train_source
2800,1,1,1,Pneumonia,train_source
2801,1,1,1,Pneumonia,train_source
2802,1,1,1,Pneumonia,train_source
2803,1,1,1,Pneumonia,train_source
2804,1,1,1,Pneumonia,train_source
2805,1,1,1,Pneumonia,train_source
